,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
478,4455237.0,0.36,False,De Baarsjes - Oud-West,52.36988,4.86253,Entire home/apt,5.0,3.0,3.0,10.0,145.0,5.0,14.0,True,0.0,0.0,4.14,False,29.0,725.0,0.07,0.13,0.14,4.99,0.038356164383561646,669.3150684931506
479,4467898.0,0.0,False,IJburg - Zeeburgereiland,52.35737,4.98163,Entire home/apt,4.0,2.0,5.0,11.0,280.0,3.0,15.0,True,3.0,0.0,4.75,False,70.0,840.0,0.1,0.26,0.27,4.99,0.4602739726027397,1400.0
480,4487975.0,0.0,False,Oud-Oost,52.35858,4.92583,Entire home/apt,2.0,1.0,1.0,5.0,105.0,5.0,1125.0,True,0.0,0.0,4.88,False,52.5,525.0,0.05,0.12,0.17,4.99,0.4246575342465753,525.0
481,4488692.0,0.76,True,Centrum-Oost,52.36441,4.88599,Private room,4.0,1.0,4.0,8.0,220.0,4.0,60.0,True,3.0,8.0,4.91,True,55.0,880.0,0.07,0.22,0.21,4.99,0.5863013698630137,1104.9041095890411
482,4523624.0,0.55,False,Zuid,52.35589,4.87728,Entire home/apt,4.0,2.0,3.0,10.0,300.0,4.0,7.0,True,1.0,1.0,4.78,False,75.0,1200.0,0.1,0.22,0.21,4.99,0.4438356164383562,1500.0
483,4530308.0,0.0,False,Watergraafsmeer,52.34446,4.95261,Entire home/apt,6.0,3.0,6.0,13.0,225.0,3.0,1125.0,True,0.0,0.0,4.83,False,37.5,675.0,0.1,0.21,0.25,4.99,0.010958904109589041,1125.0
484,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,639.2465753424658
485,4590871.0,0.24999999999999994,False,De Pijp - Rivierenbuurt,52.35706,4.89405,Entire home/apt,2.0,1.0,1.0,6.0,206.0,3.0,1125.0,True,0.0,0.0,4.95,False,103.0,618.0,0.07,0.21,0.23,4.99,0.0,1043.6301369863013
486,4591192.0,0.67,False,De Pijp - Rivierenbuurt,52.35643,4.90409,Private room,3.0,1.0,2.0,4.0,121.0,3.0,8.0,True,1.0,2.0,4.88,False,40.33,363.0,0.08,0.14,0.17,4.99,0.019178082191780823,617.4109589041096
487,4591819.0,0.6300000000000001,False,De Pijp - Rivierenbuurt,52.35289,4.90646,Private room,2.0,1.0,1.0,9.0,89.0,3.0,1125.0,True,4.0,6.0,4.84,False,44.5,267.0,0.05,0.11,0.16,4.99,0.7643835616438356,445.0
488,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1475.0
489,4614017.0,0.5800000000000001,True,Westerpark,52.392,4.88118,Entire home/apt,16.0,8.0,16.0,26.0,729.0,3.0,1125.0,True,11.0,0.0,4.619999999999999,True,45.56,2187.0,0.12,0.15,0.32,10.99,0.6273972602739726,3730.5205479452056
490,4616816.0,0.72,False,De Pijp - Rivierenbuurt,52.35391,4.90603,Entire home/apt,4.0,2.0,3.0,8.0,164.0,3.0,16.0,True,0.0,0.0,4.6,False,41.0,492.0,0.07,0.16,0.19,4.99,0.0,821.2328767123288
491,,,,,,,,,,,,,,,,,,,,,,,,,,0.4246575342465753,600.0
492,4635416.0,0.9299999999999999,True,Centrum-Oost,52.36425,4.89931,Private room,2.0,1.0,2.0,1.0,68.0,2.0,14.0,True,4.0,2.0,4.33,False,34.0,136.0,0.06,0.14,0.15,2.99,0.021917808219178082,316.6164383561644
493,4697911.0,1.0,False,Noord-Oost,52.39911,4.95546,Entire home/apt,4.0,2.0,5.0,1.0,90.0,4.0,30.0,True,0.0,1.0,4.53,False,22.5,360.0,0.07,0.11,0.17,4.99,0.005479452054794521,459.5890410958904
494,4714161.0,0.6000000000000001,True,De Pijp - Rivierenbuurt,52.35226,4.89835,Private room,3.0,1.0,2.0,4.0,124.0,3.0,60.0,True,8.0,4.0,4.84,True,41.33,372.0,0.07,0.17,0.18,4.99,0.36164383561643837,620.0
495,4743452.0,0.58,False,De Baarsjes - Oud-West,52.36724,4.87198,Entire home/apt,4.0,2.0,3.0,13.0,310.0,8.0,1125.0,True,0.0,0.0,4.92,False,77.5,2480.0,0.05,0.24,0.23,4.99,0.07945205479452055,1696.7260273972602
496,4748130.0,0.15999999999999998,False,Centrum-Oost,52.36508,4.92442,Entire home/apt,2.0,1.0,1.0,12.0,250.0,3.0,30.0,True,0.0,1.0,4.9,False,125.0,750.0,0.13,0.2,0.35000000000000003,4.99,0.0,1189.7260273972602
497,4756790.0,0.41000000000000003,False,Zuid,52.351,4.85453,Entire home/apt,2.0,1.0,1.0,2.0,255.0,3.0,1125.0,True,0.0,2.0,4.76,True,127.5,765.0,0.06,0.09,0.3,4.99,0.0,1275.0
498,4761760.0,0.8,False,Oostelijk Havengebied - Indische Buurt,52.37065,4.94039,Entire home/apt,4.0,2.0,4.0,5.0,175.0,4.0,1125.0,True,0.0,0.0,4.88,False,43.75,700.0,0.08,0.16,0.18,4.99,0.0027397260273972603,875.0
499,4763419.0,0.59,False,De Baarsjes - Oud-West,52.36678,4.87437,Entire home/apt,2.0,1.0,1.0,13.0,248.0,3.0,1125.0,True,0.0,1.0,4.97,False,124.0,744.0,0.07,0.11,0.25,4.99,0.00821917808219178,1277.1917808219177
500,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,790.0
501,4774677.0,1.0,False,Oostelijk Havengebied - Indische Buurt,52.36283,4.93395,Entire home/apt,3.0,2.0,1.0,6.0,75.0,3.0,18.0,True,0.0,0.0,4.51,False,25.0,225.0,0.05,0.1,0.17,4.99,0.0027397260273972603,378.83561643835617
502,4779111.0,0.61,False,De Baarsjes - Oud-West,52.36121,4.85911,Entire home/apt,3.0,2.0,2.0,1.0,140.0,3.0,14.0,True,0.0,1.0,4.64,False,46.67,420.0,0.06,0.11,0.19,4.99,0.4246575342465753,704.2465753424658
503,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1339.2465753424658
504,4815695.0,0.53,False,De Pijp - Rivierenbuurt,52.3535,4.88715,Entire home/apt,4.0,2.0,4.0,8.0,200.0,10.0,1125.0,True,7.0,1.0,4.73,True,50.0,2000.0,0.06,0.24,0.23,4.99,0.7589041095890411,912.8082191780821
505,4860508.0,0.0,False,Centrum-West,52.38116,4.88845,Entire home/apt,2.0,1.0,2.0,3.0,250.0,5.0,10.0,True,0.0,0.0,4.82,False,125.0,1250.0,0.08,0.18,0.16,4.99,0.0,1250.0
506,4861970.0,0.43,False,Bos en Lommer,52.37817,4.8474,Entire home/apt,4.0,2.0,2.0,1.0,103.0,3.0,1125.0,True,0.0,0.0,4.38,False,25.75,309.0,0.06,0.18,0.18,4.99,0.18356164383561643,500.2739726027397
507,4864025.0,0.020000000000000018,False,Centrum-Oost,52.36825,4.93031,Entire home/apt,3.0,2.0,1.0,10.0,260.0,3.0,1125.0,True,0.0,0.0,5.0,False,86.67,780.0,0.07,0.23,0.23,4.99,0.0,1300.0
508,4864384.0,0.98,True,De Aker - Nieuw Sloten,52.34838,4.78878,Private room,2.0,1.0,1.0,5.0,64.0,3.0,365.0,True,5.0,5.0,4.3999999999999995,False,32.0,192.0,0.04,0.08,0.15,2.99,0.821917808219178,407.05479452054794
509,4884158.0,0.81,False,De Baarsjes - Oud-West,52.36993,4.86596,Private room,4.0,1.0,4.0,4.0,131.0,3.0,120.0,True,7.0,4.0,4.66,False,32.75,393.0,0.06,0.11,0.16,4.99,0.7753424657534247,643.5068493150685
510,4892972.0,0.56,False,Zuid,52.35568,4.88501,Private room,2.0,1.0,1.0,1.0,131.0,4.0,1125.0,True,0.0,2.0,4.76,False,65.5,524.0,0.07,0.18,0.17,4.99,0.0027397260273972603,772.7397260273973
511,4898741.0,0.48,False,Centrum-Oost,52.36326,4.90345,Entire home/apt,4.0,2.0,2.0,8.0,175.0,3.0,7.0,True,0.0,0.0,4.82,False,43.75,525.0,0.09,0.16,0.18,4.99,0.0,1257.7534246575342
512,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,381.3424657534247
513,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,942.7397260273973
514,4934646.0,1.0,False,Oud-Oost,52.36196,4.91747,Private room,2.0,1.0,2.0,6.0,115.0,7.0,30.0,True,7.0,3.0,4.79,True,57.5,805.0,0.05,0.14,0.2,4.99,0.12602739726027398,571.5205479452055
515,4946084.0,0.0,False,Centrum-Oost,52.36945,4.92002,Entire home/apt,2.0,1.0,1.0,4.0,156.0,1.0,140.0,True,8.0,0.0,4.8,False,78.0,156.0,0.07,0.14,0.21,4.99,0.36164383561643837,778.4931506849315
516,4949644.0,0.63,False,Oud-Noord,52.39894,4.92041,Entire home/apt,5.0,3.0,4.0,8.0,250.0,3.0,1125.0,True,0.0,1.0,4.75,False,50.0,750.0,0.07,0.18,0.18,4.99,0.005479452054794521,1312.5890410958905
517,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,585.0
518,,,,,,,,,,,,,,,,,,,,,,,,,,0.39452054794520547,1953.6301369863013
519,,,,,,,,,,,,,,,,,,,,,,,,,,0.5835616438356165,875.0
520,4991085.0,0.98,False,De Baarsjes - Oud-West,52.36529,4.85138,Private room,2.0,1.0,1.0,1.0,80.0,3.0,60.0,True,1.0,3.0,4.69,True,40.0,240.0,0.06,0.13,0.14,4.99,0.7863013698630137,400.7808219178082
521,5012728.0,0.88,True,De Aker - Nieuw Sloten,52.34736,4.78846,Private room,2.0,1.0,2.0,5.0,76.0,3.0,31.0,True,12.0,3.0,4.87,False,38.0,228.0,0.06,0.11,0.16,4.99,0.8301369863013699,361.4246575342466
522,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,875.0
523,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1250.0
524,5072326.0,0.0,False,Oud-Oost,52.35997,4.91293,Entire home/apt,4.0,2.0,2.0,6.0,167.0,4.0,30.0,True,0.0,0.0,4.88,False,41.75,668.0,0.06,0.18,0.16,4.99,0.0,835.4794520547945
525,,,,,,,,,,,,,,,,,,,,,,,,,,0.12876712328767123,1242.7397260273972
526,5114153.0,0.6799999999999999,False,Centrum-West,52.37942,4.88423,Entire home/apt,2.0,1.0,1.0,11.0,190.0,3.0,5.0,True,0.0,0.0,5.0,False,95.0,570.0,0.07,0.19,0.19,4.99,0.005479452054794521,950.0
527,5115463.0,0.35,False,De Pijp - Rivierenbuurt,52.35278,4.90115,Entire home/apt,4.0,2.0,3.0,5.0,155.0,2.0,24.0,True,0.0,1.0,4.86,False,38.75,310.0,0.07,0.27,0.16,4.99,0.021917808219178082,675.6027397260274
528,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,871.1095890410959
529,5132885.0,0.78,False,Centrum-Oost,52.36181,4.89755,Private room,4.0,1.0,3.0,11.0,372.0,1.0,1125.0,True,0.0,0.0,4.94,True,93.0,372.0,0.09,0.06,0.32,4.99,0.31232876712328766,1711.1780821917807
530,5133110.0,0.92,False,Centrum-West,52.3687,4.88595,Private room,4.0,1.0,2.0,18.0,343.0,1.0,1125.0,True,3.0,0.0,4.42,True,85.75,343.0,0.11,0.22,0.27,4.99,0.39452054794520547,1541.041095890411
531,5142163.0,0.1,False,Westerpark,52.38952,4.88661,Entire home/apt,2.0,1.0,1.0,2.0,150.0,3.0,30.0,True,7.0,0.0,4.82,False,75.0,450.0,0.08,0.23,0.22,4.99,0.7506849315068493,648.4931506849315
532,5177030.0,1.0,False,Oostelijk Havengebied - Indische Buurt,52.3775,4.94526,Entire home/apt,4.0,2.0,4.0,9.0,320.0,3.0,14.0,True,0.0,0.0,4.92,False,80.0,960.0,0.13,0.21,0.31,4.99,0.0410958904109589,1600.0
533,5184303.0,0.8,True,Centrum-West,52.38402,4.88491,Private room,4.0,1.0,3.0,10.0,240.0,4.0,20.0,True,0.0,2.0,4.87,True,60.0,960.0,0.11,0.11,0.25,4.99,0.8054794520547945,1204.9315068493152
534,5202774.0,0.8,False,Centrum-West,52.37104,4.89473,Entire home/apt,2.0,1.0,1.0,4.0,130.0,14.0,365.0,True,12.0,1.0,4.92,True,65.0,1820.0,0.07,0.16,0.18,4.99,0.09041095890410959,631.7123287671233
535,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4284.931506849315
536,5349374.0,0.5700000000000001,False,Westerpark,52.3743,4.87542,Entire home/apt,2.0,1.0,1.0,1.0,95.0,4.0,7.0,True,0.0,0.0,4.84,False,47.5,380.0,0.08,0.11,0.15,4.99,0.0,475.0
537,5390933.0,0.38,False,Centrum-Oost,52.37088,4.90351,Private room,4.0,1.0,4.0,15.0,307.0,2.0,180.0,True,4.0,3.0,4.83,False,76.75,614.0,0.14,0.26,0.18,4.99,0.5287671232876713,1554.109589041096
538,5401988.0,0.15,False,Oud-Oost,52.35471,4.91468,Entire home/apt,2.0,1.0,1.0,9.0,151.0,25.0,1125.0,True,2.0,0.0,4.65,False,75.5,3775.0,0.08,0.19,0.32,4.99,0.7698630136986301,756.986301369863
539,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,650.0
540,5427607.0,0.45000000000000007,False,De Pijp - Rivierenbuurt,52.34638,4.89087,Entire home/apt,4.0,2.0,3.0,17.0,295.0,2.0,5.0,True,0.0,0.0,4.89,False,73.75,590.0,0.11,0.2,0.31,4.99,0.0,1499.9315068493152
541,5444330.0,0.0,False,De Pijp - Rivierenbuurt,52.3458,4.8909,Entire home/apt,4.0,2.0,1.0,6.0,175.0,4.0,1125.0,True,0.0,0.0,4.67,False,43.75,700.0,0.07,0.14,0.2,4.99,0.0,875.0
542,5450176.0,0.5900000000000001,False,De Pijp - Rivierenbuurt,52.34087,4.90034,Entire home/apt,2.0,1.0,1.0,7.0,123.0,3.0,1125.0,True,0.0,2.0,4.72,False,61.5,369.0,0.06,0.14,0.17,4.99,0.00821917808219178,527.1232876712329
543,5453878.0,0.0,False,Zuid,52.34451,4.86411,Entire home/apt,2.0,1.0,1.0,11.0,220.0,3.0,28.0,True,14.0,0.0,4.97,False,110.0,660.0,0.12,0.07,0.3,4.99,0.09041095890410959,674.7260273972603
544,5474153.0,0.17,False,De Baarsjes - Oud-West,52.37106,4.84848,Entire home/apt,2.0,1.0,2.0,7.0,133.0,4.0,30.0,True,5.0,0.0,4.62,False,66.5,532.0,0.06,0.23,0.13,4.99,0.0136986301369863,587.2602739726027
545,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1250.0
546,5501544.0,0.91,True,Watergraafsmeer,52.35341,4.92504,Entire home/apt,4.0,2.0,3.0,3.0,136.0,3.0,1125.0,True,1.0,0.0,4.83,False,34.0,408.0,0.05,0.12,0.19,4.99,0.057534246575342465,699.8630136986301
547,5503580.0,0.5,False,Gaasperdam - Driemond,52.29122,4.97366,Entire home/apt,4.0,2.0,3.0,7.0,170.0,3.0,8.0,True,0.0,0.0,5.0,False,42.5,510.0,0.05,0.21,0.18,4.99,0.0027397260273972603,850.0
548,5519881.0,1.0,True,Westerpark,52.38055,4.87595,Entire home/apt,2.0,1.0,1.0,11.0,131.0,4.0,100.0,True,0.0,1.0,4.87,False,65.5,524.0,0.07,0.14,0.19,4.99,0.00821917808219178,659.1095890410959
549,5609836.0,1.0,False,Westerpark,52.38085,4.87372,Entire home/apt,2.0,1.0,2.0,5.0,175.0,3.0,1125.0,True,0.0,0.0,4.95,True,87.5,525.0,0.08,0.17,0.15,4.99,0.0,875.0
550,5617321.0,0.96,True,Centrum-West,52.37377,4.88827,Private room,2.0,1.0,1.0,9.0,175.0,3.0,8.0,True,1.0,4.0,4.87,True,87.5,525.0,0.07,0.21,0.2,4.99,0.09041095890410959,868.8356164383562
551,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,750.0
552,5625228.0,0.76,False,Centrum-Oost,52.37084,4.91389,Entire home/apt,2.0,1.0,1.0,7.0,140.0,3.0,1125.0,True,3.0,0.0,4.45,True,70.0,420.0,0.08,0.15,0.2,4.99,0.7178082191780822,702.7123287671233
553,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,750.0
554,5635872.0,0.18000000000000002,False,Oud-Noord,52.38468,4.91291,Entire home/apt,5.0,3.0,6.0,12.0,150.0,7.0,40.0,True,17.0,0.0,4.86,False,30.0,1050.0,0.09,0.19,0.22,4.99,0.4904109589041096,750.0
555,5655600.0,1.0,False,De Baarsjes - Oud-West,52.3695,4.86229,Entire home/apt,4.0,2.0,2.0,3.0,190.0,5.0,1125.0,True,0.0,0.0,5.0,False,47.5,950.0,0.07,0.12,0.19,4.99,0.0,950.0
556,5663570.0,0.08999999999999997,False,Centrum-West,52.37628,4.87766,Entire home/apt,2.0,1.0,1.0,9.0,203.0,3.0,1125.0,True,0.0,0.0,4.72,False,101.5,609.0,0.11,0.17,0.24,4.99,0.7616438356164383,1049.4520547945206
557,5663785.0,0.75,False,De Baarsjes - Oud-West,52.36924,4.86025,Entire home/apt,8.0,4.0,5.0,15.0,475.0,3.0,30.0,True,1.0,0.0,4.33,True,59.38,1425.0,0.08,0.17,0.2,10.99,0.0273972602739726,2383.219178082192
558,5666746.0,0.17,False,IJburg - Zeeburgereiland,52.34965,5.00809,Entire home/apt,5.0,3.0,8.0,12.0,499.0,4.0,21.0,True,0.0,0.0,4.66,True,99.8,1996.0,0.11,0.17,0.24,10.99,0.26575342465753427,2495.0
559,5671597.0,0.61,False,Centrum-Oost,52.36793,4.90726,Entire home/apt,4.0,2.0,2.0,14.0,299.0,3.0,20.0,True,0.0,0.0,4.82,False,74.75,897.0,0.12,0.3,0.27,4.99,0.019178082191780823,1495.0
560,5674097.0,0.12,False,Centrum-West,52.37414,4.88209,Entire home/apt,4.0,2.0,2.0,14.0,450.0,3.0,1125.0,True,3.0,0.0,4.62,True,112.5,1350.0,0.08,0.24,0.22,10.99,0.00821917808219178,2399.301369863014
561,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,789.1506849315068
562,5706436.0,1.0,False,Watergraafsmeer,52.35324,4.93751,Entire home/apt,4.0,2.0,3.0,11.0,275.0,4.0,19.0,True,0.0,0.0,4.89,False,68.75,1100.0,0.11,0.2,0.39,4.99,0.03287671232876712,1390.6849315068494
563,5722319.0,1.0,True,Oud-Noord,52.38405,4.90738,Private room,4.0,1.0,3.0,10.0,160.0,2.0,10.0,True,0.0,3.0,4.9,False,40.0,320.0,0.08,0.17,0.18,4.99,0.0821917808219178,800.0
564,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1500.0
565,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,925.0
566,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,600.0
567,5781996.0,0.16000000000000003,False,Centrum-West,52.38069,4.88447,Entire home/apt,2.0,1.0,1.0,1.0,130.0,5.0,1125.0,True,0.0,1.0,4.74,False,65.0,650.0,0.06,0.19,0.15,4.99,0.00821917808219178,582.3287671232877
568,5809024.0,1.0,True,IJburg - Zeeburgereiland,52.35393,4.99436,Private room,3.0,1.0,2.0,3.0,86.0,3.0,30.0,True,4.0,3.0,4.84,False,28.67,258.0,0.06,0.15,0.15,4.99,0.7068493150684931,438.63013698630135
569,5819801.0,0.0,False,De Pijp - Rivierenbuurt,52.35544,4.90446,Entire home/apt,4.0,2.0,2.0,8.0,187.0,4.0,10.0,True,1.0,0.0,4.93,False,46.75,748.0,0.07,0.2,0.14,4.99,0.024657534246575342,935.8904109589041
570,5822367.0,0.43,False,Oud-Oost,52.36015,4.92919,Entire home/apt,2.0,1.0,1.0,10.0,120.0,14.0,30.0,True,0.0,0.0,4.72,False,60.0,1680.0,0.08,0.11,0.2,4.99,0.4246575342465753,600.0
571,5832006.0,0.48,False,Zuid,52.35471,4.86983,Entire home/apt,4.0,2.0,3.0,10.0,307.0,5.0,1125.0,True,0.0,0.0,4.88,False,76.75,1535.0,0.13,0.21,0.35000000000000003,4.99,0.06027397260273973,1536.164383561644
572,5836359.0,0.86,False,Centrum-Oost,52.37164,4.92134,Entire home/apt,2.0,1.0,1.0,5.0,133.0,3.0,4.0,True,6.0,1.0,4.81,True,66.5,399.0,0.07,0.17,0.14,4.99,0.03561643835616438,664.2465753424658
573,5836389.0,0.89,False,IJburg - Zeeburgereiland,52.36317,4.98578,Entire home/apt,4.0,2.0,4.0,11.0,275.0,4.0,1125.0,True,0.0,0.0,4.81,False,68.75,1100.0,0.09,0.22,0.27,4.99,0.057534246575342465,1413.6027397260275
574,5865168.0,0.87,True,Centrum-Oost,52.37489,4.90546,Private room,4.0,1.0,4.0,3.0,243.0,3.0,1125.0,True,14.0,2.0,4.83,True,60.75,729.0,0.13,0.24,0.3,4.99,0.038356164383561646,1114.4383561643835
575,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,500.0
576,5881435.0,0.5800000000000001,False,Centrum-West,52.37496,4.87835,Entire home/apt,4.0,2.0,4.0,18.0,607.0,3.0,1125.0,True,0.0,0.0,4.319999999999999,True,151.75,1821.0,0.12,0.2,0.22,10.99,0.3863013698630137,3035.6164383561645
577,5882457.0,1.0,True,Oud-Oost,52.3632,4.92567,Entire home/apt,2.0,1.0,1.0,5.0,115.0,3.0,6.0,True,0.0,0.0,4.93,False,57.5,345.0,0.06,0.18,0.14,4.99,0.0,640.6849315068494
578,5884996.0,1.0,False,Zuid,52.35287,4.88533,Entire home/apt,2.0,1.0,1.0,6.0,109.0,2.0,1125.0,True,0.0,0.0,4.92,False,54.5,218.0,0.09,0.22,0.19,4.99,0.0,606.6164383561644
579,5887152.0,0.89,False,De Aker - Nieuw Sloten,52.34559,4.79503,Private room,4.0,1.0,2.0,4.0,85.0,2.0,1125.0,True,4.0,5.0,4.78,False,21.25,170.0,0.06,0.12,0.16,4.99,0.7863013698630137,452.52054794520546
580,5902525.0,0.46,False,De Baarsjes - Oud-West,52.35876,4.85966,Entire home/apt,4.0,2.0,3.0,8.0,175.0,4.0,1125.0,True,0.0,1.0,4.9,False,43.75,700.0,0.08,0.16,0.17,4.99,0.0136986301369863,1132.4520547945206
581,5950023.0,1.0,False,De Baarsjes - Oud-West,52.36319,4.87663,Entire home/apt,4.0,2.0,4.0,13.0,279.0,3.0,18.0,True,0.0,1.0,4.84,False,69.75,837.0,0.12,0.2,0.22,4.99,0.0,1301.849315068493
582,5962744.0,0.6200000000000001,True,Centrum-Oost,52.35989,4.89584,Private room,2.0,1.0,1.0,5.0,85.0,4.0,1125.0,True,0.0,0.0,4.86,False,42.5,340.0,0.06,0.12,0.15,4.99,0.0,425.0
583,5973578.0,0.9400000000000001,False,Noord-Oost,52.42553,4.94219,Entire home/apt,2.0,1.0,1.0,5.0,90.0,4.0,1125.0,True,2.0,2.0,4.81,True,45.0,360.0,0.05,0.12,0.15,4.99,0.8136986301369863,461.16438356164383
584,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,517.7397260273973
585,6003944.0,0.39,False,De Baarsjes - Oud-West,52.36335,4.86341,Entire home/apt,3.0,2.0,2.0,2.0,118.0,2.0,30.0,True,1.0,0.0,4.7,False,39.33,236.0,0.06,0.19,0.2,4.99,0.005479452054794521,735.3287671232877
586,6011262.0,0.0,False,Zuid,52.35458,4.88642,Entire home/apt,4.0,2.0,2.0,17.0,250.0,4.0,30.0,True,0.0,0.0,4.91,False,62.5,1000.0,0.05,0.22,0.21,4.99,0.6356164383561644,1250.0
587,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,625.0
588,6068622.0,1.0,True,Westerpark,52.3822,4.87139,Entire home/apt,2.0,1.0,1.0,6.0,109.0,3.0,17.0,True,2.0,8.0,4.85,False,54.5,327.0,0.08,0.15,0.18,4.99,0.33972602739726027,528.6986301369863
589,6075433.0,0.89,False,De Baarsjes - Oud-West,52.37173,4.87109,Entire home/apt,4.0,2.0,3.0,13.0,350.0,5.0,28.0,True,0.0,1.0,4.79,True,87.5,1750.0,0.1,0.21,0.25,4.99,0.3561643835616438,1779.7260273972602
590,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1800.0
591,6085243.0,0.8300000000000001,True,De Baarsjes - Oud-West,52.36845,4.87291,Entire home/apt,2.0,1.0,1.0,16.0,300.0,4.0,21.0,True,0.0,0.0,4.91,False,150.0,1200.0,0.09,0.21,0.17,4.99,0.7150684931506849,1553.7671232876712
592,6091841.0,0.27,False,Oud-Oost,52.36008,4.91091,Entire home/apt,4.0,2.0,1.0,1.0,121.0,10.0,30.0,True,0.0,0.0,4.93,False,30.25,1210.0,0.07,0.18,0.16,4.99,0.6575342465753424,682.6712328767123
593,,,,,,,,,,,,,,,,,,,,,,,,,,0.0684931506849315,1250.0
594,6120031.0,0.97,True,Centrum-West,52.38104,4.88799,Entire home/apt,4.0,2.0,4.0,13.0,320.0,3.0,30.0,True,0.0,2.0,4.84,False,80.0,960.0,0.09,0.19,0.19,4.99,0.4246575342465753,1600.0
595,6196535.0,0.56,False,De Baarsjes - Oud-West,52.36044,4.84953,Entire home/apt,2.0,1.0,1.0,5.0,130.0,7.0,16.0,True,6.0,1.0,4.91,False,65.0,910.0,0.06,0.17,0.23,4.99,0.03561643835616438,709.1780821917808
596,6196745.0,0.64,False,De Baarsjes - Oud-West,52.36423,4.86834,Entire home/apt,2.0,1.0,2.0,1.0,99.0,5.0,1125.0,True,0.0,0.0,4.95,False,49.5,495.0,0.04,0.09,0.15,4.99,0.0,495.8767123287671
597,6236389.0,0.48,False,Westerpark,52.37709,4.87519,Entire home/apt,4.0,2.0,2.0,11.0,275.0,2.0,1125.0,True,0.0,0.0,4.77,False,68.75,550.0,0.09,0.22,0.26,4.99,0.4876712328767123,1401.3698630136987
598,6243633.0,0.6200000000000001,False,Oud-Noord,52.39314,4.92327,Entire home/apt,5.0,3.0,5.0,8.0,220.0,4.0,1125.0,True,0.0,2.0,4.8,False,44.0,880.0,0.08,0.1,0.19,4.99,0.00821917808219178,1282.5616438356165
599,6255736.0,1.0,False,De Baarsjes - Oud-West,52.37047,4.87464,Entire home/apt,4.0,2.0,2.0,4.0,149.0,5.0,1125.0,True,0.0,0.0,4.81,False,37.25,745.0,0.06,0.14,0.17,4.99,0.0,745.0
600,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,564.2465753424658
601,6259402.0,0.0,False,Centrum-West,52.38753,4.88432,Entire home/apt,4.0,2.0,3.0,11.0,250.0,4.0,32.0,True,1.0,0.0,4.97,False,62.5,1000.0,0.06,0.18,0.27,4.99,0.36164383561643837,1250.0
602,6260326.0,0.81,False,Centrum-West,52.3728,4.87608,Entire home/apt,4.0,2.0,4.0,6.0,350.0,3.0,22.0,True,0.0,0.0,4.81,False,87.5,1050.0,0.12,0.28,0.3,4.99,0.010958904109589041,1760.958904109589
603,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,900.5068493150685
604,6283404.0,0.97,False,Geuzenveld - Slotermeer,52.37695,4.83677,Entire home/apt,4.0,2.0,2.0,10.0,148.0,3.0,30.0,True,1.0,1.0,4.77,False,37.0,444.0,0.08,0.19,0.21,4.99,0.038356164383561646,677.6986301369863
605,6285243.0,0.76,True,Centrum-Oost,52.36396,4.90648,Entire home/apt,2.0,1.0,1.0,13.0,279.0,1.0,6.0,True,0.0,0.0,4.9,True,139.5,279.0,0.04,0.36,0.23,4.99,0.3424657534246575,1369.5068493150684
606,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,925.0
607,,,,,,,,,,,,,,,,,,,,,,,,,,0.06301369863013699,574.5479452054794
608,6323190.0,0.0,False,IJburg - Zeeburgereiland,52.36287,4.97491,Entire home/apt,2.0,1.0,2.0,3.0,132.0,5.0,7.0,True,0.0,0.0,4.77,False,66.0,660.0,0.05,0.15,0.16,4.99,0.2493150684931507,699.4246575342465
